"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","341","displayHotelPriceWhenLocationNameProvided(String, List, Integer) [2] Alanya, [Hotels.HOTEL_GREEN_GARDEN(hotelName=Green Garden Suites Hotel, locationName=Alanya, Turkey, locationId=2696, lat=36.545233, lon=31.992696), Hotels.HOTEL_HARMONY(hotelName=Harmony Butik Otel, locationName=Alanya, Turkey, locationId=2696, lat=36.545233, lon=31.992696), Hotels.HOTEL_SUNWAY(hotelName=Sunway Apart Hotel, locationName=Alanya, Turkey, locationId=2696, lat=36.545233, lon=31.992696), Hotels.HOTEL_MUSTI(hotelName=Musti Apart Hotel, locationName=Alanya, Turkey, locationId=2696, lat=36.545233, lon=31…, 14","","Tue Jan 28 15:10:36 GMT 2025","passed","Tue Jan 28 15:10:37 GMT 2025","","com.jupiter.api.hotel.HotelLivingCostTest","com.jupiter.api.hotel.HotelLivingCostTest","displayHotelPriceWhenLocationNameProvided"
"","81","checkColorElementsSizePerPage()","","Tue Jan 28 15:10:35 GMT 2025","passed","Tue Jan 28 15:10:35 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","checkColorElementsSizePerPage"
"","241","userRegisteredSuccessfully()","","Tue Jan 28 15:10:36 GMT 2025","passed","Tue Jan 28 15:10:37 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","userRegisteredSuccessfully"
"","608","checkHotelDataForPastPeriod()","","Tue Jan 28 15:10:35 GMT 2025","passed","Tue Jan 28 15:10:36 GMT 2025","","com.jupiter.api.hotel.HotelLivingCostTest","com.jupiter.api.hotel.HotelLivingCostTest","checkHotelDataForPastPeriod"
"","1291","searchHotelByCoordinate(Hotels) [2] Hotels.HOTEL_TAC_PREMIER(hotelName=Tac Premier Hotel & Spa, locationName=Alanya, Turkey, locationId=2696, lat=36.54899, lon=31.98159)","","Tue Jan 28 15:10:36 GMT 2025","passed","Tue Jan 28 15:10:38 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByCoordinate"
"","237","searchHotelByName(String, String) [3] Grand Hotel Bernardin, Portoroz, Slovenia","","Tue Jan 28 15:10:36 GMT 2025","passed","Tue Jan 28 15:10:36 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByName"
"","228","searchHotelByName(String, String) [2] Tac Premier Hotel & Spa, Alanya, Turkey","","Tue Jan 28 15:10:36 GMT 2025","passed","Tue Jan 28 15:10:36 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByName"
"","315","searchHotelWithEmptyQuery(String) [1] null","","Tue Jan 28 15:10:35 GMT 2025","passed","Tue Jan 28 15:10:36 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelWithEmptyQuery"
"","259","searchHotelByName(String, String) [1] Hotel Valencia Center, Valencia, Spain","","Tue Jan 28 15:10:36 GMT 2025","passed","Tue Jan 28 15:10:37 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByName"
"","2853","checkColorsSortedYears()","","Tue Jan 28 15:10:32 GMT 2025","passed","Tue Jan 28 15:10:35 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","checkColorsSortedYears"
"","2855","searchHotelWhenRequiredParameterIsMissing()","","Tue Jan 28 15:10:32 GMT 2025","passed","Tue Jan 28 15:10:35 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelWhenRequiredParameterIsMissing"
"","2","checkFailing()","","Tue Jan 28 15:10:43 GMT 2025","failed","Tue Jan 28 15:10:43 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","checkFailing"
"","7483","searchHotelByCoordinate(Hotels) [1] Hotels.HOTEL_MILANO(hotelName=Milano Hotel, locationName=Bourgas, Bulgaria, locationId=609, lat=42.51981, lon=27.46851)","","Tue Jan 28 15:10:32 GMT 2025","passed","Tue Jan 28 15:10:40 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByCoordinate"
"","3248","displayHotelPriceWhenLocationIdProvided(Integer, List, Integer) [1] 4164, [Hotels.HOTEL_LAS_ARENAS(hotelName=Las Arenas Balneario Resort, locationName=Valencia, Spain, locationId=4164, lat=39.469752, lon=-0.377387), Hotels.HOTEL_EUROSTARS(hotelName=Eurostars Rey Don Jaime, locationName=Valencia, Spain, locationId=4164, lat=39.469752, lon=-0.377387), Hotels.HOTEL_MALCOM(hotelName=Hotel Malcom and Barret, locationName=Valencia, Spain, locationId=4164, lat=39.469752, lon=-0.377387), Hotels.HOTEL_VENECIA(hotelName=Venecia Plaza Centro, locationName=Valencia, Spain, locationId=4164, …, 1","","Tue Jan 28 15:10:32 GMT 2025","passed","Tue Jan 28 15:10:36 GMT 2025","","com.jupiter.api.hotel.HotelLivingCostTest","com.jupiter.api.hotel.HotelLivingCostTest","displayHotelPriceWhenLocationIdProvided"
