"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","249","searchHotelByName(String, String) [2] Tac Premier Hotel & Spa, Alanya, Turkey","","Mon Feb 17 14:06:33 GMT 2025","passed","Mon Feb 17 14:06:33 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByName"
"","664","checkUserAvatarAndEmail()","","Mon Feb 17 14:06:33 GMT 2025","passed","Mon Feb 17 14:06:33 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","checkUserAvatarAndEmail"
"","2788","userLoggedInSuccessfully()","","Mon Feb 17 14:06:29 GMT 2025","passed","Mon Feb 17 14:06:32 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","userLoggedInSuccessfully"
"","208","userRegisteredSuccessfully()","","Mon Feb 17 14:06:33 GMT 2025","passed","Mon Feb 17 14:06:33 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","userRegisteredSuccessfully"
"","341","displayHotelPriceWhenLocationNameProvided(String, List, Integer) [2] Alanya, [Hotels.HOTEL_GREEN_GARDEN(hotelName=Green Garden Suites Hotel, locationName=Alanya, Turkey, locationId=2696, lat=36.545233, lon=31.992696), Hotels.HOTEL_HARMONY(hotelName=Harmony Butik Otel, locationName=Alanya, Turkey, locationId=2696, lat=36.545233, lon=31.992696), Hotels.HOTEL_SUNWAY(hotelName=Sunway Apart Hotel, locationName=Alanya, Turkey, locationId=2696, lat=36.545233, lon=31.992696), Hotels.HOTEL_BLUE_HEAVEN(hotelName=Blue Heaven Apart Hotel, locationName=Alanya, Turkey, locationId=2696, lat=36.54…, 14","","Mon Feb 17 14:06:33 GMT 2025","passed","Mon Feb 17 14:06:33 GMT 2025","","com.jupiter.api.hotel.HotelLivingCostTest","com.jupiter.api.hotel.HotelLivingCostTest","displayHotelPriceWhenLocationNameProvided"
"","284","searchHotelByName(String, String) [1] Hotel Valencia Center, Valencia, Spain","","Mon Feb 17 14:06:33 GMT 2025","passed","Mon Feb 17 14:06:34 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByName"
"","332","checkHotelDataForPastPeriod()","","Mon Feb 17 14:06:32 GMT 2025","passed","Mon Feb 17 14:06:33 GMT 2025","","com.jupiter.api.hotel.HotelLivingCostTest","com.jupiter.api.hotel.HotelLivingCostTest","checkHotelDataForPastPeriod"
"","329","searchHotelWithEmptyQuery(String) [1] null","","Mon Feb 17 14:06:32 GMT 2025","passed","Mon Feb 17 14:06:33 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelWithEmptyQuery"
"","2988","displayHotelPriceWhenLocationIdProvided(Integer, List, Integer) [1] 4164, [Hotels.HOTEL_LAS_ARENAS(hotelName=Las Arenas Balneario Resort, locationName=Valencia, Spain, locationId=4164, lat=39.469752, lon=-0.377387), Hotels.HOTEL_EUROSTARS(hotelName=Eurostars Rey Don Jaime, locationName=Valencia, Spain, locationId=4164, lat=39.469752, lon=-0.377387), Hotels.HOTEL_MALCOM(hotelName=Hotel Malcom and Barret, locationName=Valencia, Spain, locationId=4164, lat=39.469752, lon=-0.377387), Hotels.HOTEL_VENECIA(hotelName=Venecia Plaza Centro, locationName=Valencia, Spain, locationId=4164, …, 1","","Mon Feb 17 14:06:29 GMT 2025","passed","Mon Feb 17 14:06:32 GMT 2025","","com.jupiter.api.hotel.HotelLivingCostTest","com.jupiter.api.hotel.HotelLivingCostTest","displayHotelPriceWhenLocationIdProvided"
"","95","checkColorElementsSizePerPage()","","Mon Feb 17 14:06:32 GMT 2025","passed","Mon Feb 17 14:06:32 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","checkColorElementsSizePerPage"
"","2235","searchHotelByCoordinate(Hotels) [2] Hotels.HOTEL_TAC_PREMIER(hotelName=Tac Premier Hotel & Spa, locationName=Alanya, Turkey, locationId=2696, lat=36.54899, lon=31.98159)","","Mon Feb 17 14:06:33 GMT 2025","passed","Mon Feb 17 14:06:35 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByCoordinate"
"","12187","searchHotelByCoordinate(Hotels) [3] Hotels.HOTEL_GRAND(hotelName=Grand Hotel Bernardin, locationName=Portoroz, Slovenia, locationId=3035, lat=45.51702, lon=13.5697)","","Mon Feb 17 14:06:33 GMT 2025","passed","Mon Feb 17 14:06:45 GMT 2025","","com.jupiter.api.hotel.HotelSearchTest","com.jupiter.api.hotel.HotelSearchTest","searchHotelByCoordinate"
"","202","userRegistrationWithoutPassword()","","Mon Feb 17 14:06:32 GMT 2025","passed","Mon Feb 17 14:06:33 GMT 2025","","com.jupiter.api.reqres.ReqresTest","com.jupiter.api.reqres.ReqresTest","userRegistrationWithoutPassword"
